0.027,30.3136,-0.0864533,1.03737,-0.00118036
0.0271,30.2694,-0.0867732,1.0404,-0.00118907
0.0272,30.2254,-0.0870932,1.04342,-0.00119782
0.0273,30.1815,-0.0874131,1.04643,-0.00120659
0.0274,30.1378,-0.0877331,1.04944,-0.0012154
0.0275,30.0941,-0.088053,1.05244,-0.00122423
0.0276,30.0506,-0.088373,1.05545,-0.0012331
0.0277,30.0073,-0.0886929,1.05844,-0.001242
0.0278,29.964,-0.0890128,1.06143,-0.00125094
0.0279,29.9209,-0.0893328,1.06442,-0.0012599
0.028,29.8779,-0.0896527,1.06741,-0.0012689
0.0281,29.835,-0.0899726,1.07038,-0.00127793
0.0282,29.7922,-0.0902926,1.07336,-0.00128699
0.0283,29.7496,-0.0906125,1.07633,-0.00129609
0.0284,29.7071,-0.0909324,1.0793,-0.00130521
0.0285,29.6647,-0.0912523,1.08226,-0.00131437
0.0286,29.6224,-0.0915722,1.08522,-0.00132356
0.0287,29.5803,-0.0918922,1.08817,-0.00133278
0.0288,29.5382,-0.0922121,1.09112,-0.00134204
0.0289,29.4963,-0.092532,1.09407,-0.00135132
0.029,29.4545,-0.0928519,1.09701,-0.00136064
0.0291,29.4129,-0.0931718,1.09995,-0.00136999
0.0292,29.3713,-0.0934917,1.10288,-0.00137937
0.0293,29.3299,-0.0938116,1.10581,-0.00138878
0.0294,29.2885,-0.0941315,1.10873,-0.00139823
0.0295,29.2473,-0.0944514,1.11165,-0.00140771
0.0296,29.2062,-0.0947712,1.11457,-0.00141722
0.0297,29.1653,-0.0950911,1.11748,-0.00142676
0.0298,29.1244,-0.095411,1.12039,-0.00143633
0.0299,29.0836,-0.0957309,1.1233,-0.00144594
0.03,29.043,-0.0960508,1.1262,-0.00145557
0.0301,29.0025,-0.0963706,1.12909,-0.00146524
0.0302,28.9621,-0.0966905,1.13199,-0.00147495
0.0303,28.9218,-0.0970104,1.13487,-0.00148468
0.0304,28.8816,-0.0973302,1.13776,-0.00149444
0.0305,28.8415,-0.0976501,1.14064,-0.00150424
0.0306,28.8016,-0.0979699,1.14351,-0.00151407
0.0307,28.7617,-0.0982898,1.14639,-0.00152393
0.0308,28.722,-0.0986096,1.14926,-0.00153383
0.0309,28.6824,-0.0989295,1.15212,-0.00154375
0.031,28.6428,-0.0992493,1.15498,-0.00155371
0.0311,28.6034,-0.0995692,1.15784,-0.0015637
0.0312,28.5641,-0.099889,1.16069,-0.00157372
0.0313,28.5249,-0.100209,1.16354,-0.00158377
0.0314,28.4858,-0.100529,1.16638,-0.00159386
0.0315,28.4469,-0.100849,1.16922,-0.00160398
0.0316,28.408,-0.101168,1.17206,-0.00161413
0.0317,28.3692,-0.101488,1.17489,-0.00162431
0.0318,28.3305,-0.101808,1.17772,-0.00163452
0.0319,28.292,-0.102128,1.18055,-0.00164477
0.032,28.2535,-0.102448,1.18337,-0.00165504
0.0321,28.2152,-0.102767,1.18619,-0.00166535
0.0322,28.1769,-0.103087,1.189,-0.00167569
0.0323,28.1388,-0.103407,1.19181,-0.00168607
0.0324,28.1008,-0.103727,1.19462,-0.00169647
0.0325,28.0628,-0.104047,1.19742,-0.00170691
0.0326,28.025,-0.104366,1.20022,-0.00171738
0.0327,27.9873,-0.104686,1.20302,-0.00172788
0.0328,27.9496,-0.105006,1.20581,-0.00173841
0.0329,27.9121,-0.105326,1.20859,-0.00174898
0.033,27.8747,-0.105646,1.21138,-0.00175957
0.0331,27.8373,-0.105965,1.21416,-0.0017702
0.0332,27.8001,-0.106285,1.21694,-0.00178086
0.0333,27.763,-0.106605,1.21971,-0.00179156
0.0334,27.726,-0.106925,1.22248,-0.00180228
0.0335,27.689,-0.107244,1.22524,-0.00181304
0.0336,27.6522,-0.107564,1.228,-0.00182383
0.0337,27.6155,-0.107884,1.23076,-0.00183465
0.0338,27.5788,-0.108204,1.23352,-0.0018455
0.0339,27.5423,-0.108523,1.23627,-0.00185639
0.034,27.5058,-0.108843,1.23901,-0.0018673
0.0341,27.4695,-0.109163,1.24176,-0.00187825
0.0342,27.4332,-0.109483,1.2445,-0.00188923
0.0343,27.3971,-0.109802,1.24723,-0.00190025
0.0344,27.361,-0.110122,1.24997,-0.00191129
0.0345,27.3251,-0.110442,1.2527,-0.00192237
0.0346,27.2892,-0.110762,1.25542,-0.00193348
0.0347,27.2534,-0.111081,1.25814,-0.00194462
0.0348,27.2177,-0.111401,1.26086,-0.00195579
0.0349,27.1821,-0.111721,1.26358,-0.00196699
0.035,27.1466,-0.112041,1.26629,-0.00197823
0.0351,27.1112,-0.11236,1.26899,-0.0019895
0.0352,27.0759,-0.11268,1.2717,-0.0020008
0.0353,27.0407,-0.113,1.2744,-0.00201213
0.0354,27.0056,-0.113319,1.2771,-0.0020235
0.0355,26.9705,-0.113639,1.27979,-0.00203489
0.0356,26.9356,-0.113959,1.28248,-0.00204632
0.0357,26.9007,-0.114278,1.28517,-0.00205778
0.0358,26.866,-0.114598,1.28785,-0.00206927
0.0359,26.8313,-0.114918,1.29053,-0.0020808
0.036,26.7967,-0.115237,1.29321,-0.00209235
0.0361,26.7622,-0.115557,1.29588,-0.00210394
0.0362,26.7278,-0.115877,1.29855,-0.00211556
0.0363,26.6935,-0.116197,1.30122,-0.00212722
0.0364,26.6592,-0.116516,1.30388,-0.0021389
0.0365,26.6251,-0.116836,1.30654,-0.00215062
0.0366,26.591,-0.117155,1.30919,-0.00216236
0.0367,26.5571,-0.117475,1.31185,-0.00217414
0.0368,26.5232,-0.117795,1.31449,-0.00218596
0.0369,26.4894,-0.118114,1.31714,-0.0021978
0.037,26.4557,-0.118434,1.31978,-0.00220968
0.0371,26.422,-0.118754,1.32242,-0.00222158
0.0372,26.3885,-0.119073,1.32506,-0.00223352
0.0373,26.355,-0.119393,1.32769,-0.0022455
0.0374,26.3217,-0.119713,1.33032,-0.0022575
0.0375,26.2884,-0.120032,1.33294,-0.00226954
0.0376,26.2552,-0.120352,1.33557,-0.0022816
0.0377,26.2221,-0.120671,1.33819,-0.0022937
0.0378,26.189,-0.120991,1.3408,-0.00230583
0.0379,26.1561,-0.121311,1.34341,-0.002318
0.038,26.1232,-0.12163,1.34602,-0.00233019
0.0381,26.0904,-0.12195,1.34863,-0.00234242
0.0382,26.0577,-0.12227,1.35123,-0.00235468
0.0383,26.0251,-0.122589,1.35383,-0.00236697
0.0384,25.9925,-0.122909,1.35643,-0.0023793
0.0385,25.9601,-0.123228,1.35902,-0.00239165
0.0386,25.9277,-0.123548,1.36161,-0.00240404
0.0387,25.8954,-0.123867,1.3642,-0.00241646
0.0388,25.8632,-0.124187,1.36678,-0.00242891
0.0389,25.8311,-0.124507,1.36936,-0.00244139
0.039,25.799,-0.124826,1.37194,-0.00245391
0.0391,25.767,-0.125146,1.37451,-0.00246645
0.0392,25.7351,-0.125465,1.37708,-0.00247903
0.0393,25.7033,-0.125785,1.37965,-0.00249165
0.0394,25.6716,-0.126104,1.38221,-0.00250429
0.0395,25.6399,-0.126424,1.38477,-0.00251696
0.0396,25.6083,-0.126744,1.38733,-0.00252967
0.0397,25.5768,-0.127063,1.38989,-0.00254241
0.0398,25.5454,-0.127383,1.39244,-0.00255518
